"","logFC","logCPM","PValue","FDR"
"YBL079W",-0.0819325734379138,6.31742368474292,0.565911332866913,0.670101532234045
"YBR065C",-0.188167606456238,3.55065300050411,0.566357563898561,0.670495739413323
"YML063W",-0.0710101065288262,10.6158422984892,0.566911178961758,0.671016892561857
"YGR283C",0.137704020465085,5.24670821154312,0.567380489311107,0.671438071050764
"YHR178W",0.152855713243022,4.82698589353695,0.5676044548419,0.671568798100285
"YLR069C",-0.0897007309523266,6.83959700312617,0.567972782123165,0.671870242267646
"YKL070W",-0.170343146393497,3.95351970693241,0.568311545816322,0.672136601358221
"YNL123W",0.115413143511102,6.6141184518987,0.569117463229059,0.67290072984223
"YJL029C",-0.103780739376386,5.98601861090984,0.569224222275163,0.67290072984223
"YCR095W-A",-0.605821650701997,1.1426273474808,0.569298809124591,0.67290072984223
"YDR428C",-0.126132044598561,5.06389846367646,0.569448041041733,0.672942691999987
"YKL082C",0.174816624083257,6.72854224203397,0.569757400441208,0.673062449868277
"YNL289W",-0.135650590518642,5.64771193088926,0.569776882100761,0.673062449868277
"YIL083C",-0.0972560503658267,6.05160325213623,0.570587820480228,0.673885855046209
"YHR081W",-0.126631203281302,5.89543869001,0.571175404294884,0.674445194015731
"YDR243C",-0.135086614854115,4.68598516220603,0.571403772941399,0.674580232341233
"YER130C",0.10861529037546,6.00375939751747,0.57168158587133,0.674773577418843
"YBR172C",0.140401224183057,6.51751235138592,0.572734830529574,0.675881929047365
"YMR318C",0.0695999534884478,8.6803294049389,0.572955968743639,0.675882280496746
"YLR063W",0.306434082380759,2.81859055677125,0.573059428299879,0.675882280496746
"YKL134C",-0.126447099006048,4.79431859206496,0.573077809912485,0.675882280496746
"YML119W",-0.101803176317066,5.717113485262,0.573344322177364,0.676061848211132
"YDR223W",-0.171134874890799,4.39885101127958,0.573702733980933,0.676349686584017
"YOR096W",-0.0787296963894211,9.78483588986071,0.574054599598736,0.676571399810368
"YLR467W",0.0906218653376457,6.63111500917767,0.574205985379479,0.676571399810368
"YOR396W",0.0906210068848002,6.63111500917767,0.574233829617656,0.676571399810368
"YDR545W",0.0906158859435869,6.63111500917767,0.574400001806311,0.676632452854458
"YDR447C",-0.0872460606049708,9.10321669868175,0.574686034521091,0.676834646946914
"YIL038C",0.102472455436943,6.54587642411361,0.575091783662094,0.677177728144997
"YOR173W",0.123035296474477,5.65029228178233,0.575491371942302,0.67741519495918
"YLR447C",-0.0608915170299847,8.48004579745852,0.575615762023014,0.67741519495918
"YMR016C",0.0941356727632916,6.87538950446684,0.575636910639642,0.67741519495918
"YNL335W",-0.589200484674939,2.74804821985713,0.575788501305472,0.677458851108467
"YGL225W",0.0780767573194358,7.92935055458047,0.576472864801575,0.678129212928612
"YLR221C",0.126004066282274,6.23463348823497,0.578194370317528,0.680019099417374
"YNL081C",-0.0944920010015024,6.07951385469825,0.578520562821743,0.680267521903072
"YBL071W-A",-0.19768952056765,3.53314879028337,0.578977819763611,0.68066993036783
"YOR143C",-0.168614056390712,4.52572396516343,0.579171165875068,0.680754232333632
"YHR105W",-0.147845271123112,3.89582093837815,0.579468396639499,0.680754232333632
"YNL247W",-0.0643892725477129,8.03489241619596,0.579504393645502,0.680754232333632
"YGR175C",0.0812928333074027,8.31954065257214,0.579509729299392,0.680754232333632
"YJR021C",-0.0829485543009552,6.02849145148607,0.579956097711085,0.681143356521733
"YOR298W",-0.196492069754369,3.77391015937039,0.581023349616364,0.682261393070059
"YKL087C",-0.104088402420689,5.9098564445752,0.581546926839731,0.682700572397485
"YMR003W",-0.158770245927161,3.56707889419133,0.581658724211683,0.682700572397485
"YGR041W",-0.076643708784879,6.04125980400181,0.581772708959264,0.682700572397485
"YGL195W",0.067730390432637,8.54676367638168,0.581858878925218,0.682700572397485
"YOR274W",-0.0986704656990845,5.39660257147461,0.582027510990976,0.682763041739414
"YAL040C",-0.109554331980908,6.45263687199924,0.582768622706512,0.683496915868074
"YGR017W",0.0958251597872437,6.43637097586046,0.58317418103083,0.683771002193554
"YOR201C",-0.0864817969197999,6.42412923219923,0.583396885314982,0.683771002193554
"YCR028C",-0.0891280191882733,5.7068973649941,0.583401964436248,0.683771002193554
"YDR036C",0.0963342218876366,5.91599375149164,0.583512916891698,0.683771002193554
"YNL183C",-0.0986124059264945,6.07542602384478,0.583623971709324,0.683771002193554
"YHR127W",-0.095745443935536,5.19773685408543,0.58369567890479,0.683771002193554
"YDL012C",-0.108188025470152,5.95392535254971,0.584233988968583,0.684266134744082
"YGR075C",-0.114222533434383,4.86752959978525,0.584460828256968,0.684396342924299
"YMR305C",0.0609675076478653,8.93753149494111,0.58578764401976,0.685814303455662
"YLR257W",-0.0556670923140146,9.02782067637964,0.586994959266739,0.687091824724292
"YDL112W",0.138133918130724,6.32256540954308,0.587253888863709,0.687258951820919
"YFR051C",-0.0627503043949924,8.15283331425435,0.587628982017119,0.687561931302213
"YMR166C",-0.0991292170458679,5.02032249615706,0.588264202945752,0.688145204208272
"YPL058C",-0.0831246233432949,6.25909355151803,0.588425436140047,0.688145204208272
"YFL067W",0.128170478049796,7.37285697803964,0.588476378788889,0.688145204208272
"YKL138C-A",-0.141708489023323,4.62748159095976,0.589564133933718,0.689280968284096
"YCR032W",-0.082240702570173,5.87070314951178,0.590723972369281,0.690395861021779
"YDR322W",-0.076737987981438,5.4765073016066,0.590751097575337,0.690395861021779
"YJR109C",-0.126364237985018,7.26188742978109,0.590991431085427,0.690540343154121
"YHR149C",-0.0995124900964815,5.88732472728105,0.591926650512815,0.691496543155839
"YLR130C",0.079279056695064,6.95919701665891,0.592188216209552,0.691665549804958
"YDR441C",0.158608990212053,5.28066143867104,0.592503022988848,0.691896662132428
"YGR191W",-0.0681784763377847,7.30263174986491,0.592743163987482,0.692040509335819
"YML096W",0.115281931007141,5.26564930208356,0.592997289212888,0.692200623450909
"YDR188W",-0.0574343240921341,8.95597485937359,0.593255023959327,0.692210593171257
"YPR164W",-0.0949895520705979,5.56146169584383,0.593287636135468,0.692210593171257
"YJL184W",-0.0997620646617533,5.83436346044946,0.59335679036076,0.692210593171257
"YKL156W",0.0799771664704468,8.19749980264419,0.593934967850302,0.692630099922205
"YOL147C",-0.144198840812349,5.55022605658425,0.593950503127475,0.692630099922205
"YOL078W",-0.096402441527631,5.00339597449821,0.594413199801518,0.693033084379425
"YGR143W",-0.0730672484765595,7.09818980442918,0.595701343656067,0.694398118678674
"YPR132W",-0.0640775187924794,10.241744568442,0.596682561578111,0.695317663224334
"YDL082W",-0.0670632468830126,9.29985958187551,0.596799996960683,0.695317663224334
"YDL156W",-0.172793070595955,4.05847765481451,0.59684272629988,0.695317663224334
"YER122C",-0.0676066961505761,7.69814994436415,0.597143116799067,0.695530673641747
"YPR060C",-0.129580678086348,5.39688483211049,0.600307642328185,0.699078984384151
"YHR144C",0.157203691301793,4.62440236930316,0.600920458502712,0.699654929744303
"YHR138C",-0.114036804066709,6.23376268787003,0.601179633249162,0.699818982871394
"YJL165C",0.0696388035162523,7.16513770741805,0.601790183668589,0.700391919112322
"YGL025C",-0.080278430903912,6.11024707827525,0.601968679679635,0.700461883513156
"YML062C",-0.0936311027327023,6.05753691239934,0.602619290977003,0.701081074461449
"YMR101C",0.636964451774893,1.15066014991301,0.603149560275924,0.701560044850136
"YHR005C",0.115764749799106,6.12904360676476,0.603365235100621,0.70167297486053
"YPL106C",-0.0552170615906985,10.0991368012984,0.6044686186247,0.702818002830095
"YKL060C",0.0545111277525468,13.9721520038772,0.604793112410961,0.703057140694628
"YLR048W",0.0613875317204319,10.1507467920258,0.605850197164482,0.704147636343005
"YDL075W",-0.0577269720137561,10.1296904172789,0.606282012213509,0.704511128489264
"YPL047W",0.181008599709035,4.23239569147763,0.607252136032789,0.705499880012961
"YLR102C",-0.108605776333665,4.97412704014724,0.607600367602111,0.70576587654136
"YBL004W",0.143244895730304,7.01016297714877,0.60830972453086,0.706451156044965
"YBR021W",0.142578917634319,4.62613174654271,0.608737572895004,0.706809305105914
"YMR167W",0.112300909640473,5.25698280396344,0.609755024790875,0.707851771961469
"YBR005W",-0.0912232417369201,6.80941013379471,0.610090659612636,0.70810247801647
"YMR185W",-0.158747772400638,4.55906878318127,0.611014034090505,0.709035112711026
"YCL010C",0.0841755030681459,6.08897250957742,0.611264958105543,0.709098995161293
"YPL143W",0.0574109193527541,9.97883988336865,0.61130876699641,0.709098995161293
"YEL050C",-0.0753294217332096,6.1893453603999,0.61148756463422,0.709167369647331
"YBR252W",0.0956571022728647,6.0474849352147,0.612196416288676,0.709850322394689
"YFL061W",-0.392019174149555,3.22283197107469,0.613196440984521,0.71087056060059
"YPL266W",0.103760535139967,6.44559186007909,0.614139145950964,0.711823962113977
"YGL220W",0.0645017020455423,6.46134877717248,0.614393744964196,0.71197959047261
"YHR021C",-0.0689583343013951,9.30650357044598,0.61463248044038,0.712116778297578
"YKL005C",-0.076713754423236,5.99604725606371,0.615065321112144,0.712478759792591
"YJL197W",-0.0728658491988432,6.63411009183129,0.615209282420001,0.712506033290105
"YOR156C",0.117899189523668,4.80094168929427,0.615374232104565,0.712557599092507
"YML125C",-0.0661667691226839,7.55348062073985,0.615788537771906,0.712897823908505
"YGL092W",-0.0850837820640003,6.89123817490923,0.615915387171424,0.71290519285863
"YLR178C",-0.122110318550536,7.22417246181594,0.616972453621321,0.713989049105682
"YNL184C",-0.189471506900635,3.00983781500392,0.61752628789014,0.714490231804059
"YDR098C-A",-0.300797125731367,3.28270427838413,0.617779025064253,0.714642911301112
"YOR370C",-0.0620677524457105,7.69571426416544,0.618428916657251,0.715254867056481
"YLL054C",0.164644128964132,4.48853883925609,0.618572811569225,0.715281478611511
"YDR448W",-0.0825966012450426,4.9782602874352,0.619506544402372,0.716221223764914
"YLR393W",0.167193998697882,3.83056942609992,0.620228139542381,0.716839756796229
"YOR308C",0.185716057237694,4.05245224386132,0.620283852424657,0.716839756796229
"YJL014W",-0.0554483404443822,8.34845052262293,0.620990680649739,0.717420332206083
"YNR026C",0.0964302082448479,5.81414663042699,0.62102872089903,0.717420332206083
"YBR002C",0.0846237078261614,5.70938697910224,0.622098119821495,0.718515435288656
"YFL021W",0.101216372345907,6.14093791331882,0.622308586266809,0.718618248427148
"YBL063W",-0.0893683820281884,5.06865843494904,0.622525553427972,0.718728526757719
"YBR012W-A",-0.621919755287444,4.094016954092,0.623002958886924,0.719139388945363
"YNL086W",-0.234974397664752,3.60403155118026,0.623227652246542,0.719245731546429
"YCR073C",-0.0780276877663461,6.65037911137523,0.623407205048141,0.719245731546429
"YHR186C",-0.0736116930798508,6.23883198018588,0.623459752763501,0.719245731546429
"YML050W",-0.148292111410508,4.2505745055268,0.624197171227604,0.719956074493905
"YBL047C",-0.0648429639980782,8.82031001058144,0.626291958741278,0.722138065856803
"YMR247C",-0.0955544014981458,5.90584694078958,0.626333032614013,0.722138065856803
"YHR116W",-0.166446621011787,4.75890900138043,0.626715995775848,0.722438836354119
"YGR277C",0.0718939617313749,5.99738528823845,0.62718704768117,0.722775222441528
"YCL058C",0.278268484606832,3.78552561919086,0.627252115470213,0.722775222441528
"YGR070W",0.0743553137767525,6.43676041366589,0.62864330930903,0.724237239326622
"YMR094W",-0.166510717277953,2.97100561851674,0.631006073825595,0.726817780577389
"YLR234W",0.15070447768703,3.80640642958404,0.631562418819064,0.726936052077047
"YPR203W",0.134991829134686,4.55234200558065,0.631617842679732,0.726936052077047
"YFR012W-A",-1.12928132501041,0.748067263244932,0.631870714013131,0.726936052077047
"YHR185C",0.873464738064328,0.748051176618798,0.631952746727833,0.726936052077047
"YML005W",-0.110760637950608,4.58551941393178,0.632076698287693,0.726936052077047
"YAR035C-A",-0.823299202925568,0.687195548045579,0.632103753066776,0.726936052077047
"YDR429C",0.062517810315961,8.65247384869494,0.632369219288738,0.726936052077047
"YDL205C",0.0822177363118701,6.34061087632775,0.632382531848299,0.726936052077047
"YOR293C-A",1.06018468024719,0.630973680799076,0.632509469059855,0.726936052077047
"YPR096C",1.05999573563269,0.630928862599926,0.632523262081122,0.726936052077047
"YBR182C-A",-0.825072142640061,0.68721935718139,0.632568056595572,0.726936052077047
"YPL187W",-0.825074137308442,0.687211327560011,0.632583020474009,0.726936052077047
"YHR079C-A",1.52404839517432,0.690702058884537,0.633036451869877,0.727315861303701
"YGR112W",-0.102335110025469,5.36548932519369,0.633490003218118,0.727534269877621
"YDL170W",-0.107132157383475,5.56061158641436,0.633494459454811,0.727534269877621
"YOL115W",-0.0787834170899205,5.84923713111756,0.633595418739121,0.727534269877621
"YER054C",-0.139098585081521,5.70643500146644,0.633776782400255,0.727598805593675
"YDR420W",-0.0752212734389447,6.72908441734662,0.633897556673212,0.727598805593675
"YOR267C",-0.0586225452355079,7.91464112355051,0.63620561320085,0.730088800616279
"YIL150C",0.260663030669946,3.53799502348661,0.636313663136412,0.730088800616279
"YML074C",-0.0519721160644717,9.2297726958834,0.636652491522577,0.730335942679156
"YDR488C",0.107629021210493,5.0006384121189,0.636896284762976,0.730473990490895
"YNR043W",-0.0654351038168377,7.39997869753266,0.638764215293148,0.732474391839061
"YDL202W",-0.0863698523056376,5.52860752421697,0.639001628896785,0.732604657659809
"YER087W",-0.095251272600285,5.44308758039004,0.641563676172096,0.735222169598157
"YBR180W",0.316414156384957,2.24978431318976,0.641624276076515,0.735222169598157
"YJR072C",0.0546340135376326,7.65268578413613,0.64165747571487,0.735222169598157
"YDR523C",0.448641282626384,2.59089288894202,0.642296095367339,0.735811422321112
"YAR002W",0.104527438996783,6.39369238164093,0.642474384248102,0.735873196205191
"YNL185C",0.104129247286845,5.42472796446934,0.643323297551118,0.736702913026895
"YFL033C",-0.06157901061761,6.76914458845612,0.643653745366703,0.736938701883665
"YML129C",-0.106276836988062,6.33048277514745,0.644758138246631,0.737939184846152
"YJL180C",-0.0819473065694543,5.47598565784121,0.644777012954978,0.737939184846152
"YOR347C",-0.0861138311676962,7.20922342857614,0.645347009581195,0.738448705413253
"YER002W",0.109036807788629,6.82148853976188,0.645918733605526,0.7389600051709
"YML058W-A",0.171737936959219,3.39679828989673,0.646261253894312,0.739159520667868
"YNL020C",-0.0713774299408133,6.30715363354577,0.646342971089327,0.739159520667868
"YDR225W",0.0782254939186473,9.55192729851006,0.647095231952414,0.739876809171485
"YDR347W",-0.0697196550040008,6.33984533320683,0.647419089377603,0.740104086523818
"YJR094W-A",-0.0517185003176146,9.04647852094234,0.64863802137295,0.741217254491283
"YHR209W",0.0904707900700482,5.78650962304115,0.648643390866294,0.741217254491283
"YDR061W",-0.078494085868262,6.06377231353867,0.649226011250295,0.741739777672909
"YNL236W",-0.0739277821948393,6.03887262008536,0.650549328748443,0.743108181120567
"YKL055C",-0.226599449290434,2.73260306785609,0.650747608531704,0.743191198548947
"YGL099W",0.10863257477261,6.43610446476147,0.65161371073696,0.744036728373329
"YMR259C",0.123667038028227,5.61959278790044,0.651975822075877,0.744306567475008
"YHR109W",0.156149077478861,3.65940929889714,0.652224855978808,0.744447236270564
"YLR418C",0.0783946306136043,5.88402692355278,0.652611316511665,0.744744678842723
"YJR066W",-0.0601628857895322,6.77753791017011,0.652937870171687,0.744973655573829
"YKR082W",-0.0861677231515871,5.91528961218102,0.654079591532894,0.746132435531161
"YLR090W",-0.0689169412092246,6.25754650473752,0.65485509277243,0.746873088653522
"YNR011C",-0.0721166644909157,5.5346117828193,0.655052931590035,0.746954749704805
"YML017W",-0.0635577027779295,5.99217027697907,0.655296170852639,0.747088139293847
"YGL064C",-0.107024793753871,4.35365635831842,0.656033795131724,0.747747721321031
"YNL117W",0.220918922486599,3.1159496230992,0.656127458019063,0.747747721321031
"YNL015W",-0.112731302164168,5.63582255163944,0.65753135311127,0.749203353814632
"YDL079C",0.097130403008002,6.45144682465963,0.658436681114924,0.750090458636313
"YBL092W",-0.0482018839955713,10.8605979553493,0.658922900826538,0.750499866061718
"YOR007C",-0.0495103089463205,8.91223640434629,0.659436462813497,0.750930071209828
"YPL041C",-0.124446957329426,3.83503549287136,0.659554433002784,0.750930071209828
"YCL008C",0.0683738882576419,6.75410339660774,0.660279896793036,0.751611417723047
